energy,intensity
-2.0,0.026094341595088628
-1.979899497487437,-0.0007996821248099119
-1.9597989949748744,0.035009023916129145
-1.9396984924623115,0.03881129432782428
-1.9195979899497488,-0.01902070377307673
-1.899497487437186,-0.006043590137246362
-1.879396984924623,0.022556808063345708
-1.8592964824120604,0.013675148153128355
-1.8391959798994975,0.019663976849914225
-1.8190954773869348,0.002939121448528398
-1.7989949748743719,0.03758795949725657
-1.778894472361809,0.035555838708578966
-1.7587939698492463,0.02132061395122432
-1.7386934673366834,0.04254482413936066
-1.7185929648241207,0.029350186845040913
-1.6984924623115578,0.0028141507423352363
-1.678391959798995,0.02737501568164998
-1.6582914572864322,0.0008223479834200235
-1.6381909547738693,0.03756900602614545
-1.6180904522613067,0.019001481780274943
-1.5979899497487438,0.016302752729094788
-1.5778894472361809,0.006381409111921173
-1.557788944723618,0.044450826773480605
-1.5376884422110553,0.01690941035862396
-1.5175879396984926,0.011433443556737866
-1.4974874371859297,0.01295732899023544
-1.4773869346733668,0.03064618371106706
-1.457286432160804,0.027308881287281813
-1.4371859296482412,0.02825465223192044
-1.4170854271356785,0.028616420060159464
-1.3969849246231156,0.06283295201741405
-1.3768844221105527,0.011871699672320376
-1.3567839195979898,0.009755145418602134
-1.3366834170854272,0.0037245454351264654
-1.3165829145728645,0.03231958845172163
-1.2964824120603016,0.04257944585494388
-1.2763819095477387,0.01772105084819142
-1.2562814070351758,0.003196870463863636
-1.236180904522613,0.003510375693594872
-1.2160804020100502,0.03301185577392577
-1.1959798994974875,0.03486508346445352
-1.1758793969849246,0.030863085458363367
-1.1557788944723617,0.006689806062063684
-1.135678391959799,0.024643226923030174
-1.1155778894472361,0.02233371719417624
-1.0954773869346734,0.02437377411919982
-1.0753768844221105,0.037428580212294144
-1.0552763819095476,0.02447192074945664
-1.035175879396985,0.033578291505433566
-1.015075376884422,0.021351622736446176
-0.9949748743718594,0.025782471246671976
-0.9748743718592965,0.032625929897654685
-0.9547738693467336,-0.009142792515859387
-0.9346733668341709,0.013607201140795704
-0.914572864321608,0.010593737999917275
-0.8944723618090451,0.007224679694042398
-0.8743718592964824,0.01450129664287598
-0.8542713567839195,0.049906388794931054
-0.8341708542713568,0.0026969947151221085
-0.8140703517587939,0.039389744739354735
-0.793969849246231,-0.013615063853989955
-0.7738693467336684,0.013375385303818706
-0.7537688442211055,0.023379490275743778
-0.7336683417085428,0.03193334168095659
-0.7135678391959799,0.03457035432544664
-0.693467336683417,0.03643148851595589
-0.6733668341708543,0.013934282211181221
-0.6532663316582914,0.012195551445059934
-0.6331658291457287,0.03941761382343295
-0.6130653266331658,0.01965938483156406
-0.5929648241206029,-0.00020855617139040397
-0.5728643216080402,0.005296873757869018
-0.5527638190954773,0.013395997430105978
-0.5326633165829147,0.04714308669119869
-0.5125628140703518,0.04760209272118187
-0.49246231155778886,0.06893900700062047
-0.4723618090452262,0.060615838201188
-0.4522613065326633,0.09101124660318724
-0.4321608040201004,0.12482769948228094
-0.4120603015075377,0.1376878613464871
-0.3919597989949748,0.1930465231001906
-0.3718592964824121,0.2206325785182518
-0.3517587939698492,0.28791760524397797
-0.3316582914572863,0.3615025145685626
-0.31155778894472363,0.4328970395077468
-0.29145728643216073,0.5686482675813798
-0.27135678391959805,0.666233075157225
-0.25125628140703515,0.8067690718478604
-0.23115577889447225,0.960046526824756
-0.21105527638190957,1.1143018751622429
-0.19095477386934667,1.2818145222190185
-0.170854271356784,1.4342227034099873
-0.1507537688442211,1.59559665930925
-0.1306532663316582,1.7655998011506253
-0.11055276381909551,1.8865820386741805
-0.09045226130653261,2.029202554614873
-0.07035175879396993,2.149105819583845
-0.05025125628140703,2.248094157609021
-0.03015075376884413,2.339881300442608
-0.01005025125628145,2.346376403990025
0.010050251256281229,2.3569227340164383
0.03015075376884413,2.35787038186386
0.05025125628140703,2.260913814739822
0.07035175879396993,2.1903101232002746
0.09045226130653283,2.0394724504631356
0.11055276381909529,1.9162199761959902
0.1306532663316582,1.7481937242705416
0.1507537688442211,1.5972819640321219
0.170854271356784,1.4529985758493236
0.1909547738693469,1.2339604115757141
0.2110552763819098,1.1140597245125594
0.23115577889447225,0.9551863056932834
0.25125628140703515,0.7946361903593708
0.27135678391959805,0.6466999648735103
0.29145728643216096,0.5603514081199443
0.31155778894472386,0.44622397823825044
0.3316582914572863,0.37379079667562326
0.3517587939698492,0.2956157250857483
0.3718592964824121,0.26590667516600314
0.391959798994975,0.17912390579958148
0.4120603015075379,0.12340484228845419
0.4321608040201004,0.11590140430206053
0.4522613065326633,0.09224038646108826
0.4723618090452262,0.09634464263272742
0.4924623115577891,0.07183152483755656
0.512562814070352,0.05189099918276065
0.5326633165829144,0.06646592963451471
0.5527638190954773,0.008009782063681189
0.5728643216080402,0.015167587382943678
0.5929648241206031,0.0067736514672575125
0.613065326633166,0.015689275266080986
0.6331658291457285,-0.005275626752836295
0.6532663316582914,0.034145606234639365
0.6733668341708543,0.016464329714174504
0.6934673366834172,-0.00885158207809578
0.7135678391959801,3.4241105438703734e-05
0.7336683417085426,0.026479172002774932
0.7537688442211055,0.036886960331531285
0.7738693467336684,0.06000770373736993
0.7939698492462313,0.07831958089847274
0.8140703517587942,0.028312366313045047
0.8341708542713566,0.00022285462834968975
0.8542713567839195,-0.02263336304438305
0.8743718592964824,0.02535837091428637
0.8944723618090453,0.0037434147527027166
0.9145728643216082,0.011694045882179479
0.9346733668341707,0.00775868948674557
0.9547738693467336,0.017184506152926236
0.9748743718592965,0.041319769996636745
0.9949748743718594,0.023141054621779185
1.0150753768844223,0.01682734460589458
