energy,intensity
-2.0,0.030218965850611842
-1.979899497487437,0.05167340720751108
-1.9597989949748744,0.025393144181133604
-1.9396984924623115,0.036519324425231814
-1.9195979899497488,-0.017302317102386538
-1.899497487437186,0.02278885644973998
-1.879396984924623,0.0069622933164699315
-1.8592964824120604,-0.00048405994706895647
-1.8391959798994975,0.006396140709712613
-1.8190954773869348,0.017345448632584852
-1.7989949748743719,0.04241650121467707
-1.778894472361809,-0.0023570039503521267
-1.7587939698492463,0.024857813827319473
-1.7386934673366834,0.014638131808713272
-1.7185929648241207,0.017846470549941252
-1.6984924623115578,0.044535652209463546
-1.678391959798995,0.03532559834895006
-1.6582914572864322,0.05139635932435663
-1.6381909547738693,0.021645791734286688
-1.6180904522613067,0.010907052838034347
-1.5979899497487438,0.020441315476574694
-1.5778894472361809,0.029863701357721546
-1.557788944723618,0.02864329825104758
-1.5376884422110553,0.003525037033358592
-1.5175879396984926,0.027126578833625375
-1.4974874371859297,0.029988473129008708
-1.4773869346733668,0.07588377662588125
-1.457286432160804,0.06318497741924792
-1.4371859296482412,0.008700548345033973
-1.4170854271356785,0.020138767372169773
-1.3969849246231156,-0.003257541023794417
-1.3768844221105527,0.014326032743605041
-1.3567839195979898,0.03258533009342569
-1.3366834170854272,0.05052772549065598
-1.3165829145728645,0.011970959157419605
-1.2964824120603016,0.013616455754982054
-1.2763819095477387,-0.01609466028134238
-1.2562814070351758,0.023754767575184146
-1.236180904522613,0.005922270960009239
-1.2160804020100502,0.016750092666024
-1.1959798994974875,0.009976302948742067
-1.1758793969849246,0.025809940344009002
-1.1557788944723617,-0.007269431958509619
-1.135678391959799,-0.001255284594525459
-1.1155778894472361,0.0708858782807161
-1.0954773869346734,0.002790781949538742
-1.0753768844221105,0.006880105319706873
-1.0552763819095476,0.06589712225064034
-1.035175879396985,0.08772025059886196
-1.015075376884422,0.006852982987524615
-0.9949748743718594,0.02393994824712762
-0.9748743718592965,0.03975842492154466
-0.9547738693467336,0.07011849996600439
-0.9346733668341709,0.020025859825068243
-0.914572864321608,0.04158114118326404
-0.8944723618090451,0.07256285639790723
-0.8743718592964824,0.08184806851609439
-0.8542713567839195,0.08977051934717156
-0.8341708542713568,0.12981480579438892
-0.8140703517587939,0.1549493327714886
-0.793969849246231,0.24664023963561632
-0.7738693467336684,0.3385705941977766
-0.7537688442211055,0.4690039780703799
-0.7336683417085428,0.6054419886304864
-0.7135678391959799,0.8122891257125285
-0.693467336683417,1.043830369365477
-0.6733668341708543,1.2792870808499754
-0.6532663316582914,1.5618511323629984
-0.6331658291457287,1.8511764132293644
-0.6130653266331658,2.1494030160717705
-0.5929648241206029,2.423006669159192
-0.5728643216080402,2.703925797398564
-0.5527638190954773,2.9114641965508534
-0.5326633165829147,3.1121505838479555
